-2.734543466478215578e+03,4.564252431312735325e+01,-5.000000000000000000e+00,2.354441924637743766e-01,-3.929821343360265576e-03,2.354441924637743568e+02,3.929821343360265118e+00
-2.748076665481686177e+03,4.688713191331187602e+01,-4.900000000000000355e+00,2.366094008979731933e-01,-4.036982057736152388e-03,2.366094008979731598e+02,4.036982057736151930e+00
-2.755193333224005073e+03,4.701729168799458591e+01,-4.799999999999999822e+00,2.372221459905868579e-01,-4.048188814336333916e-03,2.372221459905868244e+02,4.048188814336334040e+00
-2.761248927196094428e+03,4.691788668781354943e+01,-4.700000000000000178e+00,2.377435326315837372e-01,-4.039630043820747161e-03,2.377435326315837187e+02,4.039630043820745975e+00
-2.766893523560880567e+03,4.671819731943926257e+01,-4.599999999999999645e+00,2.382295323785918462e-01,-4.022436789203720497e-03,2.382295323785918129e+02,4.022436789203720053e+00
-2.772532901467096963e+03,4.652338015436243523e+01,-4.500000000000000000e+00,2.387150828163170646e-01,-4.005663031290605976e-03,2.387150828163170502e+02,4.005663031290605858e+00
-2.778174598678226175e+03,4.626506035678362139e+01,-4.400000000000000355e+00,2.392008329461952909e-01,-3.983421696719070468e-03,2.392008329461952485e+02,3.983421696719069427e+00
-2.783959558696051772e+03,4.602557204610865682e+01,-4.299999999999999822e+00,2.396989180037300826e-01,-3.962801753169955393e-03,2.396989180037300571e+02,3.962801753169955088e+00
-2.789943741934479931e+03,4.581682362945423392e+01,-4.200000000000000178e+00,2.402141561805587466e-01,-3.944828514496010081e-03,2.402141561805587173e+02,3.944828514496009575e+00
-2.796047004187200855e+03,4.556798505803809007e+01,-4.099999999999999645e+00,2.407396470605180083e-01,-3.923403513497079713e-03,2.407396470605179957e+02,3.923403513497079498e+00
-2.802425224373138008e+03,4.537372890401100989e+01,-4.000000000000000000e+00,2.412888118185272102e-01,-3.906678058635348547e-03,2.412888118185271651e+02,3.906678058635347561e+00
-2.809033742591177543e+03,4.522547977785096407e+01,-3.899999999999999911e+00,2.418578052371004039e-01,-3.893913808872968320e-03,2.418578052371003650e+02,3.893913808872967675e+00
-2.815793284426131322e+03,4.504463880327557490e+01,-3.799999999999999822e+00,2.424398017890899149e-01,-3.878343400962027277e-03,2.424398017890898984e+02,3.878343400962026788e+00
-2.822665866001192626e+03,4.484847042480597423e+01,-3.700000000000000178e+00,2.430315310627026992e-01,-3.861453303575794645e-03,2.430315310627026690e+02,3.861453303575794305e+00
-2.829728550904147596e+03,4.470593673181642913e+01,-3.599999999999999645e+00,2.436396282328471274e-01,-3.849181152609394869e-03,2.436396282328470875e+02,3.849181152609394196e+00
-2.837030903449662674e+03,4.460829504110208177e+01,-3.500000000000000000e+00,2.442683607870159701e-01,-3.840774203038889445e-03,2.442683607870159506e+02,3.840774203038888945e+00
-2.844381679507891931e+03,4.444852595555384767e+01,-3.399999999999999911e+00,2.449012626056294994e-01,-3.827018084773186474e-03,2.449012626056294835e+02,3.827018084773186057e+00
-2.851851864387667320e+03,4.431807051346959980e+01,-3.299999999999999822e+00,2.455444455237781598e-01,-3.815785871209732751e-03,2.455444455237781369e+02,3.815785871209732338e+00
-2.859424697999570526e+03,4.427600110638313424e+01,-3.200000000000000178e+00,2.461964664977630279e-01,-3.812163695259588106e-03,2.461964664977629980e+02,3.812163695259587648e+00
-2.867028427244565137e+03,4.417890623932891714e+01,-3.099999999999999645e+00,2.468511475857570747e-01,-3.803803827206219887e-03,2.468511475857570474e+02,3.803803827206219790e+00
-2.874605358987060299e+03,4.403320302259090369e+01,-3.000000000000000000e+00,2.475035214087858981e-01,-3.791258780245076922e-03,2.475035214087858719e+02,3.791258780245076565e+00
-2.882255967222591607e+03,4.398066705465873127e+01,-2.899999999999999911e+00,2.481622387778651406e-01,-3.786735433406116826e-03,2.481622387778651273e+02,3.786735433406116513e+00
-2.889941605363061171e+03,4.396304635893291390e+01,-2.799999999999999822e+00,2.488239722217595873e-01,-3.785218291504124141e-03,2.488239722217595613e+02,3.785218291504123922e+00
-2.897388639700391195e+03,4.384020070346481646e+01,-2.699999999999999734e+00,2.494651618782036950e-01,-3.774641280568320767e-03,2.494651618782036735e+02,3.774641280568320489e+00
-2.904818050024709919e+03,4.371828012585498158e+01,-2.599999999999999645e+00,2.501048341071275272e-01,-3.764143918836114142e-03,2.501048341071275161e+02,3.764143918836113656e+00
